Num;Name;Overview;Platform;Year_of_Release;Genre;Publisher;NA_players;EU_players;JP_players;Other_players;Global_players;Critic_Score;Critic_Count;User_Score;User_Count;Developer;Rating;console;alcohol_reference;animated_blood;blood;blood_and_gore;cartoon_violence;crude_humor;drug_reference;fantasy_violence;intense_violence;language;lyrics;mature_humor;mild_blood;mild_cartoon_violence;mild_fantasy_violence;mild_language;mild_lyrics;mild_suggestive_themes;mild_violence;no_descriptors;nudity;partial_nudity;sexual_content;sexual_themes;simulated_gambling;strong_janguage;strong_sexual_content;suggestive_themes;use_of_alcohol;use_of_drugs_and_alcohol;violence;esrb_rating
394;NHL 2004;NHL 2004. developed by the EA Black Box studios. is an ice hockey video game. It is the successor to NHL 2003. The game adds three European Elite Leagues:;PS2;2003;Sports;Electronic Arts;0.47;0.37;0.0;0.12;0.97;85.0;19.0;7.6;53.0;EA Sports;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ET
395;Grand Theft Auto: Vice City Stories;Grand Theft Auto: Vice City Stories es el décimo juego de la saga Grand Theft Auto. Es un videojuego diseñado para la consola PSP y lanzado en PlayStation 2;PSP;2006;Action;Take-Two Interactive;1.7;1.99;0.16;1.18;05.03;86.0;50.0;8.0;150.0;Rockstar Leeds;M;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;M
397;Mass Effect 3;Mass Effect 3 es el nombre del videojuego de rol de acción desarrollado por BioWare y publicado por Electronic Arts que es el tercero y último de la;X360;2012;Role-Playing;Electronic Arts;1.94;0.84;0.03;0.24;03.04;93.0;74.0;5.8;3725.0;BioWare;M;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
398;Cars;Cars (titulada Cars: Una aventura sobre ruedas en Hispanoamérica) es una película de animación por computadora de 2006. producida por Pixar Animation;PS2;2006;Racing;THQ;01.01;0.04;0.0;0.16;1.21;71.0;30.0;8.4;12.0;Rainbow Studios;E;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
400;Far Cry 3;Far Cry 3 (estilizado como FARCRY3) es un juego de acción y supervivencia en el trópico. creado por Ubisoft Montreal y Massive Studios que se lanzó el 29 de;PS3;2012;Shooter;Ubisoft;0.88;1.7;0.1;0.67;3.35;90.0;32.0;8.5;1041.0;Ubisoft Montreal;M;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;M
401;Evolve;Evolve es la nueva generación de juegos de disparos multijugador que ofrece una acción adrenalínica 4 contra 1. Un monstruo controlado por el jugador debe;PS4;2015;Shooter;Take-Two Interactive;0.36;0.41;0.05;0.15;0.96;76.0;46.0;4.3;894.0;Turtle Rock Studios;M;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ET
403;NHL 2001;NHL 2001 es un videojuego de hockey lanzado por Electronic Arts en el 2000. Es el sucesor de NHL 2000. El complemento Elitserien fue lanzado el 8 de marzo;PS2;2000;Sports;Electronic Arts;0.47;0.37;0.0;0.12;0.96;85.0;22.0;8.1;9.0;EA Sports;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ET
404;de Blob;De Blob (stylized as de BLOB) is a puzzle-platform game. Players explore and liberate an alien city from the evil. monochromatic INKT Corporation that has;Wii;2008;Platform;THQ;0.49;0.37;0.0;0.1;0.96;82.0;48.0;8.6;73.0;Blue Tongue Entertainment;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ET
405;Shinobi;Los orígenes de los shinobi. otra palabra utilizada para referirse a este grupo militar. son inciertos. aunque su antecedente más preciso se encuentra en;PS2;2002;Platform;Sony Computer Entertainment;0.36;0.28;0.22;0.09;0.96;71.0;33.0;7.9;43.0;Overworks;M;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
406;Sniper Elite V2;Sniper Elite V2 is an award-winning and authentic World War II sniping experience. You are elite US sniper Karl Fairburne. Parachuted into Berlin amidst the;PS3;2012;Shooter;505 Games;0.38;0.38;0.06;0.14;0.96;70.0;21.0;6.9;92.0;Rebellion;M;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
408;Sonic Unleashed;Sonic dispondrá de nuevas habilidades tales como derrapar y un deslizamiento lateral. Cuando se hace de noche. Sonic se transformará en un erizo-lobo y la;Wii;2008;Platform;Sega;1.26;0.67;0.02;0.21;2.16;66.0;30.0;7.3;136.0;Sonic Team;E10+;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
409;SpongeBob SquarePants: Battle for Bikini Bottom;"“SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated adds lovely visuals to a classic 3D platformer that has aged better than I thought it would.
 USD 9.89";PS2;2003;Platform;THQ;01.08;0.45;0.0;0.14;1.67;71.0;9.0;9.0;85.0;Heavy Iron Studios;E;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ET
415;Prince of Persia: The Sands of Time;Prince of Persia: Las Arenas del Tiempo es un videojuego desarrollado por Ubisoft. Este juego inaugura la exitosa serie homónima. cuyas continuaciones son;PS2;2003;Action;Ubisoft;0.88;01.03;0.0;0.31;2.22;92.0;44.0;8.8;204.0;Ubisoft;T;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;T
416;NHL 2003;"NHL 2003 is an ice hockey video game developed by EA Canada and published by EA Sports. It was released in 2002 as the successor to NHL 2002.
 ‎Features · ‎Reception";PS2;2002;Sports;Electronic Arts;0.46;0.36;0.0;0.12;0.93;79.0;20.0;6.8;18.0;EA Sports;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ET
417;Spider-Man;Spider-Man. traducido en ocasiones como Hombre Araña. es un personaje creado por los estadounidenses Stan Lee y Steve Ditko. e introducido en el cómic;PS;2000;Action;Activision;1.7;1.25;0.02;0.16;3.13;87.0;19.0;9.0;107.0;Neversoft Entertainment;E;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
418;Bayonetta;Bayonetta tiene lugar en Vigrid. una ciudad ficticia en Europa. El personaje principal (con la voz de Hellena Taylor) es una bruja que cambia de forma y usa;PS3;2009;Action;Sega;0.44;0.39;0.21;0.16;1.21;87.0;54.0;7.7;355.0;Nex Entertainment;M;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;M
419;Cars;Cars (titulada Cars: Una aventura sobre ruedas en Hispanoamérica) es una película de animación por computadora de 2006. producida por Pixar Animation;PS2;2006;Racing;THQ;01.01;0.04;0.0;0.16;1.21;71.0;30.0;8.4;12.0;Rainbow Studios;E;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
420;Assassin's Creed III;Assassin's Creed III es un videojuego de acción-aventura de la franquicia Assassin's Creed. desarrollado y distribuido por Ubisoft. lanzado el 30 de octubre;PS3;2012;Action;Ubisoft;2.64;2.52;0.16;1.12;6.45;85.0;41.0;6.9;1307.0;Ubisoft;M;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;M
421;Borderlands 2;Dynamic Co-op online. and LAN: Share your adventures with friends both online and via LAN. Borderlands 2 features a seamless system enabling you to drop in and;X360;2012;Shooter;Take-Two Interactive;1.89;0.88;0.04;0.25;03.05;89.0;59.0;8.2;892.0;Gearbox Software;M;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;M
422;Cars;Cars (titulada Cars: Una aventura sobre ruedas en Hispanoamérica) es una película de animación por computadora de 2006. producida por Pixar Animation;PS2;2006;Racing;THQ;01.01;0.04;0.0;0.16;1.21;71.0;30.0;8.4;12.0;Rainbow Studios;E;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
423;Phoenix Wright: Ace Attorney;Phoenix Wright: Ace Attorney. lanzado en Japón como Gyakuten Saiban (逆転裁判. ''Gyakuten Saiban''). es una novela visual para la consola Game Boy Advance;DS;2005;Adventure;Capcom;0.44;0.05;0.39;0.05;0.92;81.0;53.0;9.2;203.0;Capcom;T;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;T
424;South Park: The Stick of Truth;From the perilous battlefields of the fourth-grade playground. a young hero will rise. destined to be South Park's savior. From the creators of South Park.;PS3;2014;Role-Playing;Ubisoft;0.43;0.34;0.0;0.16;0.92;85.0;31.0;8.5;575.0;Obsidian Entertainment;M;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;M
425;South Park: The Stick of Truth;From the perilous battlefields of the fourth-grade playground. a young hero will rise. destined to be South Park's savior. From the creators of South Park.;PS3;2014;Role-Playing;Ubisoft;0.43;0.34;0.0;0.16;0.92;85.0;31.0;8.5;575.0;Obsidian Entertainment;M;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;M
426;Dante's Inferno;Dante's Inferno (en español El Infierno de Dante) es un videojuego de acción perteneciente al género secundario hack and slash desarrollado por Visceral;PS3;2010;Action;Electronic Arts;0.64;0.28;0.04;0.13;01.08;75.0;69.0;7.5;265.0;Visceral Games;M;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
427;Sonic Riders;Sonic Riders es un videojuego desarrollado por Sonic Team y distribuido por Sega (en Europa en 2006 para las consolas PlayStation 2. GameCube y Xbox y en;GC;2006;Racing;Sega;0.71;0.18;0.0;0.03;0.92;59.0;32.0;8.0;46.0;Sonic Team;E;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
428;Assassin's Creed;Assassin's Creed: Rogue es un videojuego de acción-aventura y sigilo de ficción histórica. desarrollado por Ubisoft Soft y publicado por Ubisoft. Fue lanzado en;X360;2007;Adventure;Ubisoft;3.28;1.64;0.07;0.56;5.54;81.0;77.0;7.7;1074.0;Ubisoft Montreal;M;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;M
429;Sonic Riders: Zero Gravity;Sonic Riders: Zero Gravity. lanzado en Japón como Sonic Riders: Shooting Star Story (ソニックライダーズ シューティングスターストーリー. Sonikku Raidāzu;Wii;2008;Racing;Sega;0.48;0.32;0.02;0.09;0.91;56.0;26.0;8.1;57.0;Sonic Team;E;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
430;Sonic Mega Collection Plus;Sonic Mega Collection es una compilación de videojuegos de SEGA. lanzado en el último trimestre del 2002 para los sistemas de entretenimiento informático;PS2;2004;Misc;Sega;1.54;1.14;0.0;0.22;2.9;73.0;21.0;8.6;30.0;Sonic Team;E;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
431;Street Fighter V;Street Fighter V: Champion Edition is the ultimate pack that includes all content (excluding Fighting Chance costumes. brand collaboration costumes and Capcom;PS4;2016;Fighting;Capcom;0.4;0.28;0.08;0.14;0.9;77.0;80.0;3.4;1221.0;Capcom;T;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;T
432;Homefront;"Homefront (Línea de fuego en Hispanoamérica; El protector en España) es una película de acción dirigida por Gary Fleder y escrita por Sylvester Stallone.
 Protagonistas: Jason Statham; ‎James Franco‎;";X360;2011;Shooter;THQ;0.83;0.48;0.02;0.12;1.45;70.0;85.0;6.0;399.0;Kaos Studios;M;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;T
434;Sonic Heroes;Sonic Heroes es un videojuego de las serie de Sonic the Hedgehog. Es el primer juego multiplataforma en los juegos de Sonic. siendo lanzado para la Nintendo;PS2;2003;Platform;Sega;01.04;1.37;0.06;0.49;2.96;64.0;29.0;7.8;94.0;Sonic Team;E;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
435;LEGO Marvel Super Heroes;LEGO Marvel Super Heroes es un videojuego de acción-aventura de 2013 desarrollado por TT Games y publicado por Warner Bros. Interactive Entertainment para;X360;2013;Action;Warner Bros. Interactive Entertainment;1.24;0.79;0.0;0.19;2.22;80.0;37.0;7.6;127.0;TT Games;E10+;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ET
436;NBA Live 2005;"NBA Live 2005 is the 2004 installment of the NBA Live video games series. The cover features Carmelo Anthony as a member of the Denver Nuggets.
 Mode(s): Single-player. ‎Multiplayer‎
 Platform(s): PlayStation 2. ‎Xbox‎ ‎GameCube‎.";PS2;2004;Sports;Electronic Arts;02.03;0.21;0.0;0.35;2.59;84.0;21.0;8.1;44.0;EA Canada;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
437;Pure;pronunciación (?·i) que significa purificado o refinado) es una técnica culinaria que consiste en machacar o triturar un alimento cocido. de tal forma que;X360;2008;Racing;Disney Interactive Studios;1.38;0.84;0.0;0.25;2.47;85.0;55.0;7.7;83.0;Black Rock Studio;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
439;The Simpsons Game;Los Simpson: el videojuego (originalmente en inglés. The Simpsons Game) es un videojuego de acción y plataforma basado en la serie animada de televisión Los;PS2;2007;Action;Electronic Arts;0.35;0.03;0.0;1.13;1.51;68.0;10.0;8.2;27.0;Electronic Arts;T;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
440;Call of Duty: Modern Warfare 2;En Modern Warfare 2 el antagonista principal es Vladimir Makarov. un antiguo discípulo de Zakhaev quien luego de perpetrar un ataque terrorista en el aeropuerto;X360;2009;Shooter;Activision;8.52;3.59;0.08;1.28;13.47;94.0;100.0;6.3;2698.0;Infinity Ward;M;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;M
442;Sonic Chronicles: The Dark Brotherhood;Son las criaturitas del mundo de Sonic(como Cheese) que se suben de nivel(el máximo el 3) intercambiándolos con otras personas.Se equipan a los personajes para;DS;2008;Role-Playing;Sega;0.5;0.29;0.01;0.08;0.88;74.0;55.0;7.3;81.0;BioWare;E;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
443;Crimson Skies: High Road to Revenge;Crimson Skies: High Road to Revenge combina la emoción de los combates aéreos casi a ras del suelo con el estilo aventurero de una película de aventuras.;XB;2003;Simulation;Microsoft Game Studios;0.65;0.19;0.0;0.03;0.87;88.0;49.0;8.8;45.0;FASA Studio;T;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
445;Michael Jackson: The Experience;"Michael Jackson: The Experience es un videojuego de música. baile y ritmo basado en la música y las canciones de Michael Jackson.
 Formato(s): Blu-ray Disc; ‎DVD‎; ‎Wii Optical Disc‎;";Wii;2010;Misc;Ubisoft;2.64;1.33;0.01;0.39;4.36;56.0;37.0;8.3;31.0;Ubisoft Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
447;GRID;GRID Autosport ofrece una amplísima trayectoria y pilotos virtuales mejorados. recupera la vista de cámara interior y pone a tu alcance los cochazos de;PS3;2008;Racing;Codemasters;0.31;0.56;0.03;0.2;1.1;87.0;39.0;8.1;109.0;Codemasters;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;T
448;DiRT;The Dirt es una película biográfica estadounidense de drama y comedia dirigida por Jeff Tremaine a partir de un guion de Rich Wilkes. sobre la banda de glam;PS3;2007;Racing;Codemasters;0.16;0.66;0.0;0.23;01.05;83.0;32.0;8.0;32.0;Codemasters;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
449;Red Faction: Guerrilla;Set 50 years after the climactic events of the original Red Faction. Red Faction: Guerrilla allows players to take the role of an insurgent fighter with the;X360;2009;Shooter;THQ;0.48;0.29;0.01;0.09;0.87;85.0;84.0;8.1;237.0;Volition Inc.;M;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
450;Warriors Orochi;"Warriors Orochi (無双OROCHI. Musō Orochi) is a beat 'em up video game for PlayStation 2 and Xbox 360. developed by Koei and Omega Force.
 Series: Dynasty Warriors. ‎Samurai Warriors‎. W";PS2;2007;Action;Tecmo Koei;0.11;0.09;0.64;0.03;0.87;55.0;14.0;8.2;16.0;Omega Force;T;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;T
451;Ghostbusters: The Video Game;Ghostbusters: The Video Game (en español: Los cazafantasmas: El videojuego) es un · El juego sigue al jugador. quién es un nuevo recluta en los Cazafantasmas. un;Wii;2009;Action;Atari;0.59;0.2;0.0;0.07;0.86;76.0;29.0;8.5;28.0;Red Fly Studio;E10+;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;T
454;Ghostbusters: The Video Game;Ghostbusters: The Video Game (en español: Los cazafantasmas: El videojuego) es un · El juego sigue al jugador. quién es un nuevo recluta en los Cazafantasmas. un;Wii;2009;Action;Atari;0.59;0.2;0.0;0.07;0.86;76.0;29.0;8.5;28.0;Red Fly Studio;E10+;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;T
455;The Incredibles;"The Incredibles is a 2004 American computer-animated superhero film produced by Pixar Animation Studios and released by Walt Disney Pictures.
 Release date: October 24. 2004 (El Capitan T";PS2;2004;Action;THQ;0.96;01.08;0.04;0.3;2.37;62.0;36.0;7.6;22.0;Heavy Iron Studios;T;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ET
458;The Evil Within;The Evil Within. conocido en Japón como Psycho Break (サイコブレイク. Saikobureiku. lit. La maldad interior) es un videojuego perteneciente al género de;PS4;2014;Action;Bethesda Softworks;0.55;0.86;0.11;0.27;1.79;75.0;65.0;7.3;1223.0;Tango Gameworks;M;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;M
459;Harry Potter and the Order of the Phoenix;Harry Potter y la Orden del Fénix (título original en inglés. Harry Potter and the Order of the Phoenix) es el quinto largometraje de la serie de películas;DS;2007;Action;Electronic Arts;0.28;0.46;0.0;0.1;0.84;51.0;15.0;4.9;19.0;Visual Impact;E;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;M
460;Sniper Elite V2;Sniper Elite V2 is an award-winning and authentic World War II sniping experience. You are elite US sniper Karl Fairburne. Parachuted into Berlin amidst the;PS3;2012;Shooter;505 Games;0.38;0.38;0.06;0.14;0.96;70.0;21.0;6.9;92.0;Rebellion;M;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
465;Call of Duty: Modern Warfare 3;Call of Duty: Modern Warfare 3 (abreviado oficialmente como Call of Duty: MW3 o Modern Warfare 3 ) es un videojuego de disparos en primera persona;X360;2011;Shooter;Activision;09.04;4.24;0.13;1.32;14.73;88.0;81.0;3.4;8713.0;Infinity Ward;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
467;Shin Megami Tensei: Persona 4;Shin Megami Tensei: Persona 4(ペルソナ4 Perusona Fō) es un videojuego de rol desarrollado y publicado por Atlus para la consola de PlayStation 2.;PS2;2008;Role-Playing;Atlus;0.34;0.04;0.36;0.08;0.82;90.0;47.0;8.9;634.0;Atlus Co.;M;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
468;Devil May Cry HD Collection;"13 mar 2018 — System Requirements · OS: WINDOWS® 7 (64bit) · Processor: Intel® Core™ i3 series (dual-core) or AMD equivalent or better · Memory: 4 GB RAM
 Publisher: CAPCOM Co.. Ltd.
 OS: WINDOWS® 7 (64bit)
 Graphics: NVIDIA® GeForce® GTX 760 or AMD";PS3;2012;Action;Capcom;0.42;0.19;0.11;0.09;0.82;74.0;27.0;8.8;158.0;Capcom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
470;Tales of Destiny II;Tales of Destiny 2 is a role-playing video game featuring two-dimensional (2D) sprite characters navigating both 2D environments such as dungeons and towns. and;PS;2000;Role-Playing;Namco Bandai Games;0.06;0.04;0.66;0.05;0.81;78.0;9.0;8.7;31.0;Namco;T;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
471;MediEvil: Resurrection;"MediEvil Resurrection es un videojuego de aventuras para PlayStation Portable consistente en la renovación del videojuego MediEvil para PlayStation.
 Modos de juego: 1 jugador; Minijuegos para 2";PSP;2005;Adventure;Sony Computer Entertainment;0.19;0.41;0.0;0.22;0.81;66.0;43.0;8.7;52.0;SCEE;T;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
474;Yakuza;Es la mafia más temida de Japón. Durante el período Edo. la figura del samurái era privilegiada dentro de la sociedad debido a su eficiencia militar y los;PS2;2005;Action;Sega;0.03;0.02;0.74;0.01;0.8;75.0;58.0;8.2;73.0;Amusement Vision;M;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;M
475;Professor Layton vs Phoenix Wright: Ace Attorney;El profesor Layton vs. Phoenix Wright: Ace Attorney (レイトン 教授 VS 逆 転 裁判. Reiton-kyōju vs Gyakuten Saiban) es un videojuego crossover de aventuras y;3DS;2012;Puzzle;Level 5;0.2;0.26;0.3;0.04;0.8;79.0;69.0;8.5;99.0;Level 5;T;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;T
479;Harvest Moon: A Wonderful Life;"Harvest Moon: A Wonderful Life Harvest Moon: Una vida maravillosa. es un videojuego de la serie Harvest Moon y es de género simulación.
 Requisitos: Ver listaControl de GameCube/Wa";GC;2003;Role-Playing;Ubisoft;0.61;0.16;0.0;0.02;0.79;79.0;28.0;8.9;148.0;Marvelous;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
481;Star Ocean: The Last Hope;The Last Hope nos sitúa en la Tierra en el año 2064 D.C.. donde ha estallado la Tercera guerra mundial. El uso de armas de destrucción masiva deterioró el;X360;2009;Role-Playing;Square Enix;0.32;0.2;0.21;0.06;0.79;72.0;56.0;7.2;150.0;Square Enix;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
482;Sniper: Ghost Warrior;“Sniper Ghost Warrior: Contracts finds the fine line between action arcade and sniper simulation.”;X360;2010;Shooter;City Interactive;0.54;0.5;0.0;0.12;1.16;45.0;39.0;5.8;89.0;City Interactive;M;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;M
484;Drawn to Life;Drawn to Life {{|ドローントゥライフ 神様のマリオネット|Dorōn to Raifu: Kami-sama no Marionetto}}es un videojuego de acción y aventuras para Nintendo DS;DS;2007;Action;THQ;0.71;0.01;0.0;0.06;0.78;73.0;34.0;8.2;30.0;5TH Cell;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
487;Lips;No Encontramos Descripcciones;X360;2008;Misc;Microsoft Game Studios;0.12;0.56;0.0;0.1;0.77;71.0;43.0;7.4;34.0;iNiS;T;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;T
488;Perfect Dark Zero;Perfect Dark Zero es un videojuego de acción en primera persona desarrollado por Rare y distribuido por Microsoft. exclusivo de la consola de juego Xbox 360;X360;2005;Shooter;Microsoft Game Studios;0.66;0.02;0.03;0.06;0.77;81.0;75.0;7.3;229.0;Rare Ltd.;M;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
489;Marvel Nemesis: Rise of the Imperfects;Marvel Nemesis: Rise of the Imperfects (traducido al castellano Marvel Nemesis: La Rebelión de los Imperfectos) es un videojuego de lucha beat'em up para;PS2;2005;Fighting;Electronic Arts;0.64;0.02;0.0;0.1;0.77;53.0;30.0;6.3;46.0;EA Canada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
491;UFC Personal Trainer: The Ultimate Fitness System;UFC Personal Trainer: The Ultimate Fitness System is a fighting and fitness video game created by THQ. The game requires the Kinect accessory for the Xbox;X360;2011;Sports;THQ;0.53;0.18;0.0;0.06;0.77;70.0;36.0;6.5;15.0;THQ;E;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
493;Sonic Unleashed;Sonic dispondrá de nuevas habilidades tales como derrapar y un deslizamiento lateral. Cuando se hace de noche. Sonic se transformará en un erizo-lobo y la;Wii;2008;Platform;Sega;1.26;0.67;0.02;0.21;2.16;66.0;30.0;7.3;136.0;Sonic Team;E10+;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
